Simulation Mode;Density target;currentPosition X;currentPosition Y;currentPosition Z;currentPosition Type;nextPosition X;nextPosition Y;nextPosition Z;nextPosition Type;targetPosition X;targetPosition Y;targetPosition Z;targetPosition Type;Heading angle;flightState;localCollisions;currentPathStep;currentStepPercentage;flightSpeed;aircraftDiameter;Flight count;Far collisions;Medium collisions;Close collisions;Spot on collisions;;;;
Polygons;50;-641.1508;47.35749;-1425.169;NoFlyEvasion;-568.5132;49.7;-1356.958;NoFlyEvasion;-1445.446;0;1046.868;Ground;43.22;Transit;1 1 1 1;4;28;7;0.98;369674;1611137;656074;164509;12207;0.5960749;0.5110949;369627;369657
Polygons;50;-641.5222;47.31686;-1425.518;NoFlyEvasion;-568.5132;49.6;-1356.958;NoFlyEvasion;-140.9302;0;-81.8877;Ground;43.22;Transit;1 1 1 1;5;27;27;0.21;369674;1611137;656074;164509;12208;0.5960749;0.5110949;369657;369627
Polygons;50;-1373.625;90.25179;-1411.294;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-134.2407;0;-1808.059;Ground;223.2;Transit;1 0 1 1;3;56;3;2.74;369720;1611372;656156;164533;12209;1.524736;1.52431;369515;369540
Polygons;50;-1374.584;91.0205;-1410.393;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-987.4512;0;-2376.325;Ground;223.22;Transit;1 1 1 1;9;54;8;0.31;369720;1611372;656156;164533;12210;1.524736;1.52431;369540;369515
Polygons;50;-1329.16;73.4;-1453.049;NoFlyEvasion;-1329.16;73.4;-1453.049;NoFlyEvasion;-1075.498;0;1840.485;Ground;180;Transit;1 1 1 1;4;99;6;1.87;369805;1611765;656314;164567;12211;1.178996;1.054049;369729;369764
Polygons;50;-1328.239;73.47829;-1453.556;NoFlyEvasion;-1329.16;73.5;-1453.049;NoFlyEvasion;-1280.668;0;2231.691;Ground;151.18;Transit;1 1 1 1;3;98;15;0.49;369805;1611765;656314;164567;12212;1.178996;1.054049;369764;369729
Polygons;50;-1550.427;99.06263;-1099.434;NoFlyEvasion;-1550.081;99.2;-1104.933;NoFlyEvasion;1522.177;0;-2081;Ground;266.4;Transit;2 1 1 1;3;95;3;1.11;369814;1611818;656335;164574;12213;0.8273306;0.7592348;369616;369749
Polygons;50;-1550.474;98.96799;-1098.682;NoFlyEvasion;-1550.081;99.2;-1104.933;NoFlyEvasion;1172.098;0;-2463.909;Ground;266.4;Transit;2 1 1 1;3;95;10;0.55;369814;1611818;656335;164574;12214;0.8273306;0.7592348;369749;369616
Polygons;50;806.3992;86.10464;476.1032;NoFlyEvasion;929.8126;83.2;444.4159;NoFlyEvasion;2288.208;0;594.5132;Ground;194.46;Transit;1 1 1 1;7;9;8;0.29;369826;1611875;656366;164582;12215;1.38114;1.339983;369707;369727
Polygons;50;805.1016;86.13518;476.4364;NoFlyEvasion;929.8126;83.2;444.4159;NoFlyEvasion;2543.177;0;636.9448;Ground;194.46;Transit;1 1 1 1;7;7;14;2.47;369826;1611875;656366;164582;12216;1.38114;1.339983;369727;369707
Polygons;50;-1356.889;90.46715;-1427.01;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;1522.177;0;-2081;Ground;223.22;Transit;1 1 1 1;6;72;3;1.11;369868;1612057;656437;164604;12217;1.55413;1.489568;369616;369800
Polygons;50;-1357.975;90.5011;-1425.99;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;479.614;0;-2409.422;Ground;223.22;Transit;1 1 1 1;4;71;11;2;369868;1612057;656437;164604;12218;1.55413;1.489568;369800;369616
Polygons;50;-1268.815;88.03017;-1486.224;NoFlyEvasion;-1206.15;86.4;-1520.675;NoFlyEvasion;1522.177;0;-2081;Ground;208.83;Transit;1 1 1 1;7;48;3;1.11;369883;1612113;656457;164611;12219;1.761994;1.622144;369616;369812
Polygons;50;-1270.234;88.11499;-1485.444;NoFlyEvasion;-1206.15;86.5;-1520.675;NoFlyEvasion;-1166.674;0;-2358.844;Ground;208.83;Transit;1 1 1 1;12;46;19;2.42;369883;1612113;656457;164611;12220;1.761994;1.622144;369812;369616
Polygons;50;-643.2874;109.5383;-1427.176;NoFlyEvasion;-670.8409;110.4;-1453.05;NoFlyEvasion;-1461.745;0;-1935.715;Ground;316.78;Transit;1 1 1 1;11;72;5;0.63;369887;1612128;656460;164615;12221;0.6531805;0.5420452;369490;369821
Polygons;50;-642.8924;109.526;-1426.805;NoFlyEvasion;-670.8409;110.4;-1453.05;NoFlyEvasion;-2334.966;0;-2431.265;Ground;316.78;Transit;1 1 1 1;5;69;27;0.68;369887;1612128;656460;164615;12222;0.6531805;0.5420452;369821;369490
Polygons;50;-754.9427;72.60622;-499.4791;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-1514.82;0;-51.88636;Ground;158.36;Transit;2 1 1 1;6;18;7;0.7;369958;1612519;656622;164650;12223;0.9911008;0.8399552;369822;369902
Polygons;50;-754.162;72.58708;-499.7882;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-2178.31;0;195.4836;Ground;158.36;Transit;2 1 1 1;8;18;23;1.29;369958;1612519;656622;164650;12224;0.9911008;0.8399552;369902;369822
Polygons;50;-1514.897;106.5474;-789.3481;NoFlyEvasion;-1532.592;105.6;-826.9503;NoFlyEvasion;-2371.713;0;-2589.584;Ground;295.19;Transit;1 1 1 1;5;69;7;2.35;370088;1613148;656890;164717;12225;1.26919;1.21057;369832;370028
Polygons;50;-1514.382;106.5749;-788.2531;NoFlyEvasion;-1532.592;105.6;-826.9503;NoFlyEvasion;-838.7327;0;-2526.872;Ground;295.19;Transit;1 1 1 1;5;68;13;0.19;370088;1613148;656890;164717;12226;1.26919;1.21057;370028;369832
Polygons;50;561.8171;87.2;-867.85;Air;1734.504;87.2;-1607.595;Air;1734.504;0;-1607.595;Ground;212.24;Transit;1 1 1 1;1;64;9;2.76;370435;1614707;657494;164844;12227;1.686552;1.651835;370313;370383
Polygons;50;561.6371;86.2;-866.5477;Air;1361.531;86.2;-1292.941;Air;1361.531;0;-1292.941;Ground;208.06;Transit;5 3 1 1;1;73;21;0.61;370435;1614707;657494;164844;12228;1.686552;1.651835;370383;370313
Polygons;50;-538.2689;90.80328;-686.5286;NoFlyEvasion;-527.1759;91.2;-699.9377;NoFlyEvasion;1287.601;0;-2663.384;Ground;230.41;Transit;1 1 1 1;5;86;6;2.5;370587;1615276;657725;164899;12229;2.089725;2.041444;370479;370550
Polygons;50;-539.5698;90.75675;-684.956;NoFlyEvasion;-527.1759;91.2;-699.9377;NoFlyEvasion;1151.457;0;-2321.016;Ground;230.41;Transit;2 2 1 1;9;83;21;1.68;370587;1615276;657725;164899;12230;2.089725;2.041444;370550;370479
Polygons;50;-747.2511;85.9105;-501.61;NoFlyEvasion;-730.2172;85.4;-509.2687;NoFlyEvasion;912.1852;0;-1762.609;Ground;204.26;Transit;1 1 1 1;2;81;3;2.63;370596;1615325;657748;164908;12231;1.38007;1.255703;370349;370572
Polygons;50;-748.4161;86.02946;-502.0631;NoFlyEvasion;-730.2172;84.9;-509.2687;NoFlyEvasion;-1106.494;0;-2342.068;Ground;201.84;Transit;1 1 1 1;3;85;22;0.13;370596;1615325;657748;164908;12232;1.38007;1.255703;370572;370349
Polygons;50;-669.7806;110.3668;-1452.054;NoFlyEvasion;-670.8409;110.4;-1453.05;NoFlyEvasion;-750.2927;0;-1977.777;Ground;316.78;Transit;1 0 1 1;12;98;3;2.05;370617;1615417;657791;164920;12233;1.088297;1.013646;370321;370572
Polygons;50;-669.0419;110.3437;-1451.361;NoFlyEvasion;-670.8409;110.4;-1453.05;NoFlyEvasion;-1106.494;0;-2342.068;Ground;316.78;Transit;1 1 1 1;11;97;22;0.13;370617;1615417;657791;164920;12234;1.088297;1.013646;370572;370321
Polygons;50;-1630.089;53.2;945.521;Air;-1225.622;53.2;1627.698;Air;-1225.622;0;1627.698;Ground;59.34;Transit;2 1 1 1;1;44;11;1.91;370638;1615514;657827;164932;12235;1.773901;1.658698;370611;370636
Polygons;50;-1631.216;52.19996;946.2155;Air;-1631.216;96;946.2155;Air;-676.4963;0;-1972.138;Ground;270;Transit;5 1 1 1;0;53;18;1.63;370638;1615514;657827;164932;12236;1.773901;1.658698;370636;370611
Polygons;50;-441.3148;59.22552;-963.7383;NoFlyEvasion;-467.4081;62.4;-826.9514;NoFlyEvasion;-2469.658;0;739.1595;Ground;100.8;Transit;1 1 1 1;4;0;4;1.8;370660;1615611;657871;164939;12237;1.290043;1.205438;370423;370631
Polygons;50;-441.1105;59.19799;-964.926;NoFlyEvasion;-441.105;59.2;-964.8382;NoFlyEvasion;48.94434;0;2101.078;Ground;86.4;Transit;1 1 1 1;4;98;16;0.78;370660;1615611;657871;164939;12238;1.290043;1.205438;370631;370423
Polygons;50;-968.4003;81.55972;-1555.584;NoFlyEvasion;-929.8142;80.9;-1555.584;NoFlyEvasion;-338.9128;0;-2335.283;Ground;180.98;Transit;1 0 1 1;11;72;4;1.95;370707;1615854;657978;164964;12239;1.232522;1.183501;370480;370651
Polygons;50;-969.5803;81.65157;-1555.584;NoFlyEvasion;-929.8142;81;-1555.584;NoFlyEvasion;-661.0444;0;-2115.081;Ground;180.94;Transit;2 1 1 1;12;69;18;0.51;370707;1615854;657978;164964;12240;1.232522;1.183501;370651;370480
Polygons;50;-937.2451;81.02705;-1555.584;NoFlyEvasion;-929.8142;80.9;-1555.584;NoFlyEvasion;-338.9128;0;-2335.283;Ground;180.98;Transit;2 0 2 2;11;94;4;1.95;370711;1615872;657985;164967;12241;1.794368;1.763198;370480;370636
Polygons;50;-938.9808;81.33713;-1555.584;NoFlyEvasion;-929.8142;81.2;-1555.584;NoFlyEvasion;-676.4963;0;-1972.138;Ground;180.86;Transit;2 1 1 1;13;92;18;1.63;370711;1615872;657985;164967;12242;1.794368;1.763198;370636;370480
Polygons;50;2576.242;112.5;2655.742;Air;958.8478;112.5;1575.553;Air;-1358.724;0;27.74533;Ground;326.26;Transit;1 1 1 1;1;4;6;1.83;370855;1616597;658252;165024;12243;2.135511;2.122012;370840;370846
Polygons;50;2578.355;112.7;2655.733;Air;827.3633;112.7;1524.641;Air;-1454.246;0;50.7833;Ground;327.14;Transit;1 1 1 1;1;5;11;2.44;370855;1616597;658252;165024;12244;2.135511;2.122012;370846;370840
Polygons;50;-1323.816;72.92165;-1455.987;NoFlyEvasion;-1329.16;72.8;-1453.049;NoFlyEvasion;-2595.317;0;-1961.332;Ground;151.18;Transit;1 1 1 1;11;95;17;0.55;370905;1616828;658353;165051;12245;1.651333;1.639085;370838;370839
Polygons;50;-1325.179;73.43851;-1455.238;NoFlyEvasion;-1329.16;73.5;-1453.049;NoFlyEvasion;-1077.721;0;528.6583;Ground;151.19;Transit;1 1 1 1;3;96;6;2.75;370905;1616828;658353;165051;12246;1.651333;1.639085;370839;370838
Polygons;50;-465.2328;54.87032;-1152.064;NoFlyEvasion;-449.9193;56;-1104.934;NoFlyEvasion;-1544.369;0;554.3269;Ground;72;Transit;1 0 1 1;5;64;4;2.64;371021;1617361;658567;165112;12247;1.810561;1.79085;370912;370964
Polygons;50;-465.786;54.82951;-1153.767;NoFlyEvasion;-449.9193;56;-1104.934;NoFlyEvasion;-2115.952;0;2650.539;Ground;72;Transit;3 2 1 1;4;62;13;0.98;371021;1617361;658567;165112;12248;1.810561;1.79085;370964;370912
Polygons;50;-477.803;62.95655;-804.8608;NoFlyEvasion;-527.1759;65.6;-699.9377;NoFlyEvasion;-886.322;0;95.21143;Ground;115.19;Transit;1 0 1 1;9;17;2;1.24;371033;1617417;658585;165117;12249;1.108616;1.020392;370717;370964
Polygons;50;-477.3687;62.9333;-805.7839;NoFlyEvasion;-527.1759;65.6;-699.9377;NoFlyEvasion;-2115.952;0;2650.539;Ground;115.19;Transit;1 1 1 1;7;16;13;0.98;371033;1617417;658585;165117;12250;1.108616;1.020392;370964;370717
Polygons;50;-448.6826;60.12188;-925.1146;NoFlyEvasion;-467.4081;62.4;-826.9514;NoFlyEvasion;-2553.965;0;-245.0938;Ground;100.8;Transit;1 1 1 1;4;28;5;1.75;371046;1617460;658596;165122;12251;2.19639;2.190168;370870;370912
Polygons;50;-449.0929;60.1718;-922.9637;NoFlyEvasion;-467.4081;62.4;-826.9514;NoFlyEvasion;-1544.369;0;554.3269;Ground;100.8;Transit;1 0 1 1;7;30;4;2.64;371046;1617460;658596;165122;12252;2.19639;2.190168;370912;370870
Polygons;50;-459.0741;61.3861;-870.6399;NoFlyEvasion;-467.4081;62.4;-826.9514;NoFlyEvasion;-1544.369;0;554.3269;Ground;100.8;Transit;2 0 2 2;7;68;4;2.64;371051;1617485;658608;165129;12253;1.786495;1.781337;370912;371008
Polygons;50;-458.7404;61.3455;-872.3892;NoFlyEvasion;-467.4081;62.4;-826.9514;NoFlyEvasion;-1125.994;0;806.1813;Ground;100.8;Transit;3 2 2 1;7;65;18;0.93;371051;1617485;658608;165129;12254;1.786495;1.781337;371008;370912
Polygons;50;-461.9928;61.74118;-855.3395;NoFlyEvasion;-467.4081;62.4;-826.9514;NoFlyEvasion;-2553.965;0;-245.0938;Ground;100.8;Transit;2 2 2 2;4;79;5;1.75;371052;1617486;658608;165129;12255;1.343656;1.341242;370870;371008
Polygons;50;-461.7415;61.71062;-856.6567;NoFlyEvasion;-467.4081;62.4;-826.9514;NoFlyEvasion;-1125.994;0;806.1813;Ground;100.8;Transit;3 2 2 2;7;78;18;0.93;371052;1617486;658608;165129;12256;1.343656;1.341242;371008;370870
Polygons;50;-523.8224;65.42045;-707.0643;NoFlyEvasion;-527.1759;65.6;-699.9377;NoFlyEvasion;-886.322;0;95.21143;Ground;115.19;Transit;1 0 1 1;9;94;2;1.24;371055;1617493;658611;165132;12257;1.08455;0.9502174;370717;371008
Polygons;50;-523.4179;65.3988;-707.9239;NoFlyEvasion;-527.1759;65.6;-699.9377;NoFlyEvasion;-1125.994;0;806.1813;Ground;115.19;Transit;3 3 3 3;8;92;18;0.93;371055;1617493;658611;165132;12258;1.08455;0.9502174;371008;370717
Polygons;50;-571.1342;67.1721;-646.8011;NoFlyEvasion;-616.653;68.8;-591.7782;NoFlyEvasion;-886.322;0;95.21143;Ground;129.59;Transit;1 0 1 1;10;49;2;1.24;371072;1617564;658645;165144;12259;1.494445;1.479343;370717;370870
Polygons;50;-570.1915;67.13838;-647.9407;NoFlyEvasion;-616.653;68.8;-591.7782;NoFlyEvasion;-2553.965;0;-245.0938;Ground;129.59;Transit;2 2 2 2;6;47;5;1.75;371072;1617564;658645;165144;12260;1.494445;1.479343;370870;370717
Polygons;50;-608.8535;68.52106;-601.2061;NoFlyEvasion;-616.653;68.8;-591.7782;NoFlyEvasion;-886.322;0;95.21143;Ground;129.59;Transit;1 0 1 1;10;91;2;1.24;371084;1617625;658670;165150;12261;1.937284;1.928092;370717;370912
Polygons;50;-607.6248;68.47713;-602.6913;NoFlyEvasion;-616.653;68.8;-591.7782;NoFlyEvasion;-1544.369;0;554.3269;Ground;129.59;Transit;2 0 2 2;9;89;4;2.64;371084;1617625;658670;165150;12262;1.937284;1.928092;370912;370717
Polygons;50;-1542.618;104.3802;-879.5095;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-973.0118;0;-2185.098;Ground;280.8;Transit;1 0 1 1;7;38;3;1.63;371137;1617873;658773;165178;12263;1.460533;1.36095;370733;371078
Polygons;50;-1542.363;104.4112;-878.173;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-912.5156;0;-2230.36;Ground;280.8;Transit;1 1 1 1;6;36;16;1.29;371137;1617873;658773;165178;12264;1.460533;1.36095;371078;370733
Polygons;50;-727.4348;85.07595;-511.2902;NoFlyEvasion;-616.653;88.1;-591.7782;NoFlyEvasion;-618.8534;0;-2076.086;Ground;216.02;Transit;1 1 1 1;5;1;8;1.24;371217;1618211;658914;165221;12265;1.7405;1.696077;371104;371175
Polygons;50;-728.7936;84.84011;-510.3029;NoFlyEvasion;-616.653;88;-591.7782;NoFlyEvasion;1580.122;0;-1997.991;Ground;216.02;Transit;1 1 1 1;5;0;16;2.24;371217;1618211;658914;165221;12266;1.7405;1.696077;371175;371104
Polygons;50;-1367.536;90.80009;-1417.012;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-973.0118;0;-2185.098;Ground;223.22;Transit;1 0 1 1;11;62;3;1.63;371220;1618234;658924;165223;12267;1.608933;1.60022;370733;370978
Polygons;50;-1368.702;90.83657;-1415.917;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-1011.332;0;-2019.115;Ground;223.22;Transit;1 0 1 1;10;61;5;1.59;371220;1618234;658924;165223;12268;1.608933;1.60022;370978;370733
Polygons;50;1223.554;89.4;-1362.609;Air;1505.071;89.4;-1616.977;Air;1505.071;0;-1616.977;Ground;222.1;Transit;1 0 1 1;1;55;1;2.63;371273;1618445;658993;165240;12269;2.693785;2.689127;371034;371049
Polygons;50;1220.905;89.1;-1362.959;Air;1590.596;89.1;-1682.268;Air;1590.596;0;-1682.268;Ground;220.82;Transit;1 1 1 1;1;84;5;2.76;371273;1618445;658993;165240;12270;2.693785;2.689127;371049;371034
Polygons;50;-451.0068;100.8802;-1108.281;NoFlyEvasion;-493.2973;104;-1238.437;NoFlyEvasion;-733.3127;0;-2038.305;Ground;288;Transit;1 1 1 1;10;1;8;1.57;371315;1618686;659095;165259;12271;1.040983;0.999994;371123;371261
Polygons;50;-450.6978;100.8574;-1107.33;NoFlyEvasion;-493.2973;104;-1238.437;NoFlyEvasion;-977.5536;0;-2252.214;Ground;288;Transit;1 1 1 1;6;0;21;0.52;371315;1618686;659095;165259;12272;1.040983;0.999994;371261;371123
Polygons;50;798.9333;86.28035;478.0201;NoFlyEvasion;929.8126;83.2;444.4159;NoFlyEvasion;1910.17;0;162.2139;Ground;194.46;Transit;1 1 1 1;5;3;7;2.97;371343;1618839;659162;165285;12273;2.778209;2.610002;371201;371296
Polygons;50;796.406;86.33984;478.669;NoFlyEvasion;929.8126;83.2;444.4159;NoFlyEvasion;2737.364;0;231.6445;Ground;194.46;Transit;2 2 1 1;7;0;24;2.59;371343;1618839;659162;165285;12274;2.778209;2.610002;371296;371201
Polygons;50;909.6271;83.86024;449.5986;NoFlyEvasion;929.8126;83.4;444.4159;NoFlyEvasion;1202.911;0;-1177.521;Ground;194.45;Transit;1 1 1 1;13;84;7;0.9;371345;1618854;659167;165288;12275;1.741759;1.729247;371186;371296
Polygons;50;907.9582;83.71436;450.0272;NoFlyEvasion;929.8126;83.2;444.4159;NoFlyEvasion;2737.364;0;231.6445;Ground;194.46;Transit;2 2 2 2;7;82;24;2.59;371345;1618854;659167;165288;12276;1.741759;1.729247;371296;371186
Polygons;50;-809.1917;73.9363;-478.0003;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-2131.543;0;482.7929;Ground;158.36;Transit;1 1 1 1;7;60;6;1.4;371402;1619193;659301;165331;12277;1.322229;1.311351;371221;371317
Polygons;50;-808.4464;72.89847;-478.2954;NoFlyEvasion;-860.7328;73.9;-457.5937;NoFlyEvasion;-2113.742;0;-1400.977;Ground;158.38;Transit;1 1 1 1;4;59;9;1.24;371402;1619193;659301;165331;12278;1.322229;1.311351;371317;371221
Polygons;50;-188.6606;72.1;-261.5639;Air;-1172.009;72.1;444.0207;Air;-1172.009;0;444.0207;Ground;144.34;Transit;1 1 1 1;1;55;9;2.99;371420;1619299;659355;165345;12279;2.336083;2.319289;371347;371375
Polygons;50;-189.5055;71.3;-263.5702;Air;-2524.452;71.3;1637.822;Air;-2524.452;0;1637.822;Ground;140.84;Transit;6 2 1 1;1;47;26;1.68;371420;1619299;659355;165345;12280;2.336083;2.319289;371375;371347
Polygons;50;-1522.857;106.1212;-806.2642;NoFlyEvasion;-1532.592;105.6;-826.9503;NoFlyEvasion;-2113.742;0;-1400.977;Ground;295.19;Transit;2 2 2 1;10;83;9;1.24;371443;1619458;659432;165374;12281;0.7707241;0.7602175;371317;371356
Polygons;50;-1523.181;106.1038;-806.9519;NoFlyEvasion;-1532.592;105.6;-826.9503;NoFlyEvasion;-1066.116;0;-2545.835;Ground;295.19;Transit;1 1 1 1;5;83;7;0.3;371443;1619458;659432;165374;12282;0.7707241;0.7602175;371356;371317
Polygons;50;-1542.831;104.3542;-880.6291;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-1728.25;0;-2207.309;Ground;280.8;Transit;1 0 1 1;4;38;3;0.98;371469;1619564;659473;165387;12283;1.048682;0.9410384;371086;371389
Polygons;50;-1542.655;104.3757;-879.705;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-533.0522;0;-2386.12;Ground;280.8;Transit;1 1 1 1;6;36;17;1.12;371469;1619564;659473;165387;12284;1.048682;0.9410384;371389;371086
Polygons;50;-1556.701;102.6669;-953.3343;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-1728.25;0;-2207.309;Ground;280.8;Transit;1 0 1 1;4;91;3;0.98;371479;1619621;659498;165393;12285;0.657809;0.5857227;371086;371453
Polygons;50;-1556.591;102.6803;-952.7591;NoFlyEvasion;-1558.895;102.4;-964.837;NoFlyEvasion;-963.616;0;-2431.09;Ground;280.8;Transit;3 2 1 1;4;89;23;0.34;371479;1619621;659498;165393;12286;0.657809;0.5857227;371453;371086
Polygons;50;-1366.494;90.76752;-1417.99;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-1066.116;0;-2545.835;Ground;223.22;Transit;1 1 1 1;10;63;7;0.3;371484;1619638;659508;165396;12287;0.7088237;0.6108914;371356;371389
Polygons;50;-1366.94;90.78144;-1417.572;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-533.0522;0;-2386.12;Ground;223.22;Transit;1 1 1 1;10;62;17;1.12;371484;1619638;659508;165396;12288;0.7088237;0.6108914;371389;371356
Polygons;50;-1262.865;87.92929;-1489.495;NoFlyEvasion;-1206.15;86.5;-1520.675;NoFlyEvasion;-1066.116;0;-2545.835;Ground;208.83;Transit;2 2 2 2;11;53;7;0.3;371491;1619669;659524;165403;12289;0.3179509;0.237325;371356;371453
Polygons;50;-1263.069;87.88069;-1489.383;NoFlyEvasion;-1206.15;86.4;-1520.675;NoFlyEvasion;-963.616;0;-2431.09;Ground;208.83;Transit;2 1 1 1;9;52;23;0.34;371491;1619669;659524;165403;12290;0.3179509;0.237325;371453;371356
Polygons;50;1156.428;75.01592;1535.612;NoFlyEvasion;1139.267;75.2;1542.406;NoFlyEvasion;-1209.507;0;1496.103;Ground;158.39;Transit;1 1 1 1;3;86;4;1.05;371555;1619997;659660;165444;12291;0.8012604;0.7483484;371439;371533
Polygons;50;1157.078;74.74966;1535.354;NoFlyEvasion;1139.267;75.2;1542.406;NoFlyEvasion;-1348.198;0;1340.239;Ground;158.36;Transit;2 2 1 1;7;85;25;0.56;371555;1619997;659660;165444;12292;0.8012604;0.7483484;371533;371439
Polygons;50;-1385.268;91.35461;-1400.36;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-1119.28;0;-2188.069;Ground;223.22;Transit;1 1 1 1;8;44;6;0.99;371564;1620020;659674;165448;12293;0.7211554;0.7008157;371368;371523
Polygons;50;-1385.779;91.37058;-1399.881;NoFlyEvasion;-1329.16;89.6;-1453.049;NoFlyEvasion;-1311.174;0;-2231.126;Ground;223.22;Transit;2 1 1 1;12;41;28;0.45;371564;1620020;659674;165448;12294;0.7211554;0.7008157;371523;371368
Polygons;50;-1531.505;65.37035;-1162.104;NoFlyEvasion;-1550.081;64;-1104.933;NoFlyEvasion;-1600.853;0;1499.937;Ground;108;Transit;1 1 1 1;7;56;6;1.32;371745;1620822;659984;165518;12295;2.153313;2.041324;371645;371721
Polygons;50;-1530.875;65.41688;-1164.045;NoFlyEvasion;-1550.081;64;-1104.933;NoFlyEvasion;-515.4629;0;903.932;Ground;108;Transit;2 1 1 1;4;54;24;2.99;371745;1620822;659984;165518;12296;2.153313;2.041324;371721;371645
Polygons;50;-701.9026;71.20216;-529.8405;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2094.566;0;1354.6;Ground;143.98;Transit;1 0 1 1;7;74;5;1.27;371909;1621677;660293;165585;12297;1.737502;1.730214;371703;371719
Polygons;50;-700.5032;71.16273;-530.8572;NoFlyEvasion;-730.2172;72;-509.2687;NoFlyEvasion;-2353.303;0;-489.9546;Ground;143.98;Transit;4 1 1 1;6;73;7;2.21;371909;1621677;660293;165585;12298;1.737502;1.730214;371719;371703
Polygons;50;-773.8129;73.06889;-492.0078;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-2094.566;0;1354.6;Ground;158.36;Transit;2 0 2 2;8;33;5;1.27;371916;1621710;660307;165592;12299;1.486425;1.450405;371703;371801
Polygons;50;-772.4647;73.03583;-492.5416;NoFlyEvasion;-860.7328;75.2;-457.5937;NoFlyEvasion;-1327.027;0;267.9888;Ground;158.36;Transit;3 3 2 1;10;31;9;1.71;371916;1621710;660307;165592;12300;1.486425;1.450405;371801;371703
Polygons;50;-909.2649;76.31514;-451.4626;NoFlyEvasion;-999.9999;78.4;-440;NoFlyEvasion;-2353.303;0;-489.9546;Ground;172.68;Transit;3 2 2 2;8;34;7;2.21;371923;1621738;660320;165597;12301;1.958667;1.952923;371719;371801
Polygons;50;-907.3327;76.17036;-451.7067;NoFlyEvasion;-999.9999;78.1;-440;NoFlyEvasion;-1327.027;0;267.9888;Ground;172.7;Transit;2 2 2 2;11;32;9;1.71;371923;1621738;660320;165597;12302;1.958667;1.952923;371801;371719
Polygons;50;-539.2888;90.7668;-685.2958;NoFlyEvasion;-527.1759;91.2;-699.9377;NoFlyEvasion;1617.421;0;-1410.173;Ground;230.41;Transit;1 1 1 1;11;85;10;0.56;372135;1622710;660718;165696;12303;0.8853096;0.8604298;372030;372065
Polygons;50;-539.8371;90.74719;-684.633;NoFlyEvasion;-527.1759;91.2;-699.9377;NoFlyEvasion;352.5564;0;-2656.854;Ground;230.41;Transit;2 2 1 1;4;84;14;1.21;372135;1622710;660718;165696;12304;0.8853096;0.8604298;372065;372030
Polygons;50;-509.7634;52.09946;-1264.384;NoFlyEvasion;-493.2973;52.8;-1238.437;NoFlyEvasion;-1404.887;0;2153.207;Ground;57.61;Transit;1 1 1 1;5;78;11;2.99;372142;1622743;660730;165698;12305;1.616322;1.521027;372092;372122
Polygons;50;-510.5782;52.0648;-1265.667;NoFlyEvasion;-493.2973;52.8;-1238.437;NoFlyEvasion;-935.6524;0;636.7593;Ground;57.61;Transit;2 1 1 1;4;76;21;0.24;372142;1622743;660730;165698;12306;1.616322;1.521027;372122;372092
Polygons;50;1288.746;91.4;-1454.806;Air;1686.983;91.4;-1953.604;Air;1686.983;0;-1953.604;Ground;231.4;Transit;1 1 1 1;1;88;5;2.3;372150;1622774;660748;165701;12307;1.208837;1.183609;371740;372088
Polygons;50;1289.89;91.1;-1454.865;Air;1558.222;91.1;-1774.19;Air;1558.222;0;-1774.19;Ground;229.96;Transit;1 1 1 1;1;11;1;0.12;372150;1622774;660748;165701;12308;1.208837;1.183609;372088;371740
